date,time,players
10-15,12:20:00,121711
10-15,12:30:00,127996
10-15,12:40:00,134208
10-15,12:50:00,139537
10-15,13:00:00,144799
10-15,13:10:00,150124
10-15,13:20:00,155050
10-15,13:30:00,159029
10-15,13:40:00,162155
10-15,13:50:00,163562
10-15,14:00:00,163507
10-15,14:10:00,162816
10-15,14:20:00,161513
10-15,14:30:00,159696
10-15,14:40:00,156357
10-15,14:50:00,151795
10-15,15:00:00,145620
10-15,15:10:00,136739
10-15,15:20:00,129709
10-15,15:30:00,122697
10-15,15:40:00,116185
10-15,15:50:00,110361
10-15,16:00:00,104666
10-15,16:10:00,98238
10-15,16:20:00,92855
10-15,16:30:00,89023
10-15,16:40:00,85438
10-15,16:50:00,82378
10-15,17:00:00,79363
10-15,17:10:00,76487
10-15,17:20:00,74481
10-15,17:30:00,72770
10-15,17:40:00,71174
10-15,17:50:00,69598
10-15,18:00:00,68068
10-15,18:10:00,66417
10-15,18:20:00,65242
10-15,18:30:00,64109
10-15,18:40:00,63289
10-15,18:50:00,62635
10-15,19:00:00,61625
10-15,19:10:00,60538
10-15,19:20:00,59362
10-15,19:30:00,58542
10-15,19:40:00,57545
10-15,19:50:00,56860
10-15,20:00:00,55972
10-15,20:10:00,54854
10-15,20:20:00,53701
10-15,20:30:00,52357
10-15,20:40:00,51301
10-15,20:50:00,50197
10-15,21:00:00,48870
10-15,21:10:00,47218
10-15,21:20:00,46220
10-15,21:30:00,44868
10-15,21:40:00,44121
10-15,21:50:00,43296
10-15,22:00:00,42368
10-15,22:10:00,41361
10-15,22:20:00,40728
10-15,22:30:00,40177
10-15,22:40:00,39569
10-15,22:50:00,39292
10-15,23:00:00,38871
10-15,23:10:00,38240
10-15,23:20:00,37903
10-15,23:30:00,37834
10-15,23:40:00,37785
10-15,23:50:00,37888
10-16,00:00:00,37965
10-16,00:10:00,38301
10-16,00:20:00,38786
10-16,00:30:00,39211
10-16,00:40:00,39746
10-16,00:50:00,40159
10-16,01:00:00,40629
10-16,01:10:00,41032
10-16,01:20:00,41616
10-16,01:30:00,42189
10-16,01:40:00,42942
10-16,01:50:00,43577
10-16,02:00:00,44104
10-16,02:10:00,44947
10-16,02:20:00,45439
10-16,02:30:00,45915
10-16,02:40:00,46444
10-16,02:50:00,46808
10-16,03:00:00,46934
10-16,03:10:00,46990
10-16,03:20:00,46764
10-16,03:30:00,46528
10-16,03:40:00,46399
10-16,03:50:00,46476
10-16,04:00:00,46605
10-16,04:10:00,47030
10-16,04:20:00,48117
10-16,04:30:00,49050
10-16,04:40:00,50116
10-16,04:50:00,50589
10-16,05:00:00,50709
10-16,05:10:00,50644
10-16,05:20:00,50412
10-16,05:30:00,50328
10-16,05:40:00,50171
10-16,05:50:00,49974
10-16,06:00:00,50043
10-16,06:10:00,50150
10-16,06:20:00,50482
10-16,06:30:00,50891
10-16,06:40:00,51394
10-16,06:50:00,51806
10-16,07:00:00,52277
10-16,07:10:00,52358
10-16,07:20:00,48703
10-16,07:30:00,49303
10-16,07:40:00,50298
10-16,07:50:00,51346
10-16,08:00:00,52133
10-16,08:10:00,52573
10-16,08:20:00,53961
10-16,08:30:00,55063
10-16,08:40:00,55881
10-16,08:50:00,56489
10-16,09:00:00,56458
10-16,09:10:00,56268
10-16,09:20:00,56049
10-16,09:30:00,56221
10-16,09:40:00,56399
10-16,09:50:00,56459
10-16,10:00:00,56819
10-16,10:10:00,57654
10-16,10:20:00,59275
10-16,10:30:00,61504
10-16,10:40:00,64374
10-16,10:50:00,67815
10-16,11:00:00,71607
10-16,11:10:00,75730
10-16,11:20:00,80450
10-16,11:30:00,85446
10-16,11:40:00,91435
10-16,11:50:00,97524
10-16,12:00:00,103327
10-16,12:10:00,109873
10-16,12:20:00,116222
10-16,12:30:00,122243
10-16,12:40:00,128461
10-16,12:50:00,134503
10-16,13:00:00,139631
10-16,13:10:00,144724
10-16,13:20:00,149625
10-16,13:30:00,153093
10-16,13:40:00,156219
10-16,13:50:00,157638
10-16,14:00:00,157978
10-16,14:10:00,157658
10-16,14:20:00,156289
10-16,14:30:00,154357
10-16,14:40:00,150778
10-16,14:50:00,146430
10-16,15:00:00,140809
10-16,15:10:00,132489
10-16,15:20:00,125644
10-16,15:30:00,119075
10-16,15:40:00,112935
10-16,15:50:00,107325
10-16,16:00:00,101585
10-16,16:10:00,95479
10-16,16:20:00,90527
10-16,16:30:00,86652
10-16,16:40:00,83221
10-16,16:50:00,80485
10-16,17:00:00,77675
10-16,17:10:00,74875
10-16,17:20:00,72784
10-16,17:30:00,70800
10-16,17:40:00,69107
10-16,17:50:00,67572
10-16,18:00:00,66256
10-16,18:10:00,64713
10-16,18:20:00,63386
10-16,18:30:00,62520
10-16,18:40:00,61800
10-16,18:50:00,60795
10-16,19:00:00,60260
10-16,19:10:00,58996
10-16,19:20:00,58242
10-16,19:30:00,57391
10-16,19:40:00,56766
10-16,19:50:00,55990
10-16,20:00:00,55137
10-16,20:10:00,54179
10-16,20:20:00,53057
10-16,20:30:00,52071
10-16,20:40:00,50952
10-16,20:50:00,50083
10-16,21:00:00,48954
10-16,21:10:00,47570
10-16,21:20:00,46452
10-16,21:30:00,45300
10-16,21:40:00,44268
10-16,21:50:00,43364
10-16,22:00:00,42303
10-16,22:10:00,41292
10-16,22:20:00,40501
10-16,22:30:00,39768
10-16,22:40:00,39022
10-16,22:50:00,38472
10-16,23:00:00,37824
10-16,23:10:00,37449
10-16,23:20:00,37192
10-16,23:30:00,37057
10-16,23:40:00,37052
10-16,23:50:00,37114
10-17,00:00:00,37305
10-17,00:10:00,37539
10-17,00:20:00,37732
10-17,00:30:00,38094
10-17,00:40:00,38689
10-17,00:50:00,39218
10-17,01:00:00,39659
10-17,01:10:00,40210
10-17,01:20:00,40883
10-17,01:30:00,41567
10-17,01:40:00,42193
10-17,01:50:00,42827
10-17,02:00:00,43463
10-17,02:10:00,44054
10-17,02:20:00,44749
10-17,02:30:00,45496
10-17,02:40:00,46251
10-17,02:50:00,46833
10-17,03:00:00,47079
10-17,03:10:00,47105
10-17,03:20:00,47243
10-17,03:30:00,47318
10-17,03:40:00,47442
10-17,03:50:00,47634
10-17,04:00:00,47736
10-17,04:10:00,48190
10-17,04:20:00,49095
10-17,04:30:00,49966
10-17,04:40:00,51016
10-17,04:50:00,51727
10-17,05:00:00,51962
10-17,05:10:00,52155
10-17,05:20:00,52262
10-17,05:30:00,52351
10-17,05:40:00,52357
10-17,05:50:00,52403
10-17,06:00:00,52363
10-17,06:10:00,52600
10-17,06:20:00,53092
10-17,06:30:00,53472
10-17,06:40:00,53952
10-17,06:50:00,54409
10-17,07:00:00,55053
10-17,07:10:00,55476
10-17,07:20:00,56220
10-17,07:30:00,57003
10-17,07:40:00,57953
10-17,07:50:00,58796
10-17,08:00:00,59579
10-17,08:10:00,60406
10-17,08:20:00,60943
10-17,08:30:00,61583
10-17,08:40:00,62036
10-17,08:50:00,62737
10-17,09:00:00,62904
10-17,09:10:00,62848
10-17,09:20:00,62698
10-17,09:30:00,62260
10-17,09:40:00,62198
10-17,09:50:00,62076
10-17,10:00:00,62544
10-17,10:10:00,63081
