date,time,players
10-16,23:10:00,80739
10-16,23:20:00,77741
10-16,23:30:00,75523
10-16,23:40:00,73562
10-16,23:50:00,72147
10-17,00:00:00,71163
10-17,00:10:00,70663
10-17,00:20:00,71993
10-17,00:30:00,73780
10-17,00:40:00,76241
10-17,00:50:00,78869
10-17,01:00:00,81525
10-17,01:10:00,84637
10-17,01:20:00,88010
10-17,01:30:00,91377
10-17,01:40:00,95203
10-17,01:50:00,98816
10-17,02:00:00,103275
10-17,02:10:00,108819
10-17,02:20:00,113868
10-17,02:30:00,118595
10-17,02:40:00,122507
10-17,02:50:00,126456
10-17,03:00:00,130062
10-17,03:10:00,133060
10-17,03:20:00,135281
10-17,03:30:00,137048
10-17,03:40:00,139161
10-17,03:50:00,141533
10-17,04:00:00,144480
10-17,04:10:00,149173
10-17,04:20:00,155286
10-17,04:30:00,161736
10-17,04:40:00,168421
10-17,04:50:00,174824
10-17,05:00:00,180609
10-17,05:10:00,186208
10-17,05:20:00,191943
10-17,05:30:00,197284
10-17,05:40:00,202994
10-17,05:50:00,208094
10-17,06:00:00,213404
10-17,06:10:00,218675
10-17,06:20:00,224767
10-17,06:30:00,230381
10-17,06:40:00,235710
10-17,06:50:00,241536
10-17,07:00:00,246297
10-17,07:10:00,251416
10-17,07:20:00,255983
10-17,07:30:00,259930
10-17,07:40:00,263033
10-17,07:50:00,265634
10-17,08:00:00,267856
10-17,08:10:00,269593
10-17,08:20:00,271101
10-17,08:30:00,271087
10-17,08:40:00,270941
10-17,08:50:00,270742
10-17,09:00:00,269325
10-17,09:10:00,266790
10-17,09:20:00,264700
10-17,09:30:00,261841
10-17,09:40:00,260528
10-17,09:50:00,259824
10-17,10:00:00,259639
10-17,10:10:00,261918
