date,time,players
10-17,01:30:00,47107
10-17,01:40:00,47241
10-17,01:50:00,47197
10-17,02:00:00,47181
10-17,02:10:00,46676
10-17,02:20:00,46403
10-17,02:30:00,46006
10-17,02:40:00,45524
10-17,02:50:00,45120
10-17,03:00:00,44506
10-17,03:10:00,43781
10-17,03:20:00,43027
10-17,03:30:00,42265
10-17,03:40:00,41518
10-17,03:50:00,40603
10-17,04:00:00,39680
10-17,04:10:00,38676
10-17,04:20:00,37633
10-17,04:30:00,36770
10-17,04:40:00,35971
10-17,04:50:00,35152
10-17,05:00:00,34392
10-17,05:10:00,33437
10-17,05:20:00,32553
10-17,05:30:00,31713
10-17,05:40:00,30893
10-17,05:50:00,30255
10-17,06:00:00,29540
10-17,06:10:00,28691
10-17,06:20:00,28127
10-17,06:30:00,27697
10-17,06:40:00,27253
10-17,06:50:00,26882
10-17,07:00:00,26607
10-17,07:10:00,26267
10-17,07:20:00,25971
10-17,07:30:00,25905
10-17,07:40:00,25840
10-17,07:50:00,25858
10-17,08:00:00,25761
10-17,08:10:00,25766
10-17,08:20:00,25818
10-17,08:30:00,25868
10-17,08:40:00,26019
10-17,08:50:00,26227
10-17,09:00:00,26391
10-17,09:10:00,26560
10-17,09:20:00,26738
10-17,09:30:00,26893
10-17,09:40:00,27129
10-17,09:50:00,27193
10-17,10:00:00,27398
10-17,10:10:00,27655
