date,time,players
10-16,10:10:00,107809
10-16,10:20:00,109308
10-16,10:30:00,111604
10-16,10:40:00,114013
10-16,10:50:00,117185
10-16,11:00:00,120844
10-16,11:10:00,125239
10-16,11:20:00,129773
10-16,11:30:00,134419
10-16,11:40:00,139985
10-16,11:50:00,145058
10-16,12:00:00,150217
10-16,12:10:00,155353
10-16,12:20:00,160693
10-16,12:30:00,166034
10-16,12:40:00,171405
10-16,12:50:00,176948
10-16,13:00:00,182189
10-16,13:10:00,187228
10-16,13:20:00,191705
10-16,13:30:00,195854
10-16,13:40:00,198828
10-16,13:50:00,200786
10-16,14:00:00,201646
10-16,14:10:00,201554
10-16,14:20:00,200734
10-16,14:30:00,198865
10-16,14:40:00,195581
10-16,14:50:00,190568
10-16,15:00:00,183586
10-16,15:10:00,174037
10-16,15:20:00,166131
10-16,15:30:00,157795
10-16,15:40:00,148782
10-16,15:50:00,140978
10-16,16:00:00,133005
10-16,16:10:00,125339
10-16,16:20:00,117946
10-16,16:30:00,111436
10-16,16:40:00,105526
10-16,16:50:00,100189
10-16,17:00:00,95111
10-16,17:10:00,90525
10-16,17:20:00,86805
10-16,17:30:00,83063
10-16,17:40:00,79707
10-16,17:50:00,76517
10-16,18:00:00,73725
10-16,18:10:00,71124
10-16,18:20:00,68857
10-16,18:30:00,66890
10-16,18:40:00,64959
10-16,18:50:00,62971
10-16,19:00:00,61411
10-16,19:10:00,59785
10-16,19:20:00,58129
10-16,19:30:00,56998
10-16,19:40:00,55621
10-16,19:50:00,54328
10-16,20:00:00,52984
10-16,20:10:00,51638
10-16,20:20:00,50588
10-16,20:30:00,49512
10-16,20:40:00,48431
10-16,20:50:00,47569
10-16,21:00:00,46652
10-16,21:10:00,45594
10-16,21:20:00,44745
10-16,21:30:00,43912
10-16,21:40:00,43119
10-16,21:50:00,42325
10-16,22:00:00,41651
10-16,22:10:00,40563
10-16,22:20:00,40104
10-16,22:30:00,39406
10-16,22:40:00,38759
10-16,22:50:00,38050
10-16,23:00:00,37445
10-16,23:10:00,37106
10-16,23:20:00,36848
10-16,23:30:00,36659
10-16,23:40:00,36663
10-16,23:50:00,36768
10-17,00:00:00,37025
10-17,00:10:00,37632
10-17,00:20:00,38453
10-17,00:30:00,39389
10-17,00:40:00,40650
10-17,00:50:00,41496
10-17,01:00:00,42596
10-17,01:10:00,43571
10-17,01:20:00,44903
10-17,01:30:00,46006
10-17,01:40:00,47216
10-17,01:50:00,48624
10-17,02:00:00,50444
10-17,02:10:00,52735
10-17,02:20:00,55110
10-17,02:30:00,57266
10-17,02:40:00,59407
10-17,02:50:00,61122
10-17,03:00:00,62706
10-17,03:10:00,63939
10-17,03:20:00,65140
10-17,03:30:00,66180
10-17,03:40:00,67369
10-17,03:50:00,68909
10-17,04:00:00,70915
10-17,04:10:00,73555
10-17,04:20:00,77186
10-17,04:30:00,80699
10-17,04:40:00,83954
10-17,04:50:00,86495
10-17,05:00:00,87838
10-17,05:10:00,88142
10-17,05:20:00,88283
10-17,05:30:00,88223
10-17,05:40:00,87567
10-17,05:50:00,87198
10-17,06:00:00,87102
10-17,06:10:00,87528
10-17,06:20:00,88128
10-17,06:30:00,88740
10-17,06:40:00,89340
10-17,06:50:00,90087
10-17,07:00:00,90770
10-17,07:10:00,91424
10-17,07:20:00,92642
10-17,07:30:00,94035
10-17,07:40:00,95350
10-17,07:50:00,97324
10-17,08:00:00,99748
10-17,08:10:00,102039
10-17,08:20:00,104282
10-17,08:30:00,106256
10-17,08:40:00,108243
10-17,08:50:00,109724
10-17,09:00:00,110400
10-17,09:10:00,111296
10-17,09:20:00,111906
10-17,09:30:00,112452
10-17,09:40:00,113000
10-17,09:50:00,113510
10-17,10:00:00,114276
10-17,10:10:00,115348
